Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Direction (deg.),Wind Speed Maximum (mph),"Intermittent/Shot Snow ("")"
2018-01-28 06:00,12.6,30.69,100.0,,,3.0,,5.158
2018-01-28 05:00,12.61,28.25,98.8,,,3.0,,5.154
2018-01-28 04:00,12.61,28.24,99.5,,,3.0,,5.159
2018-01-28 03:00,12.62,27.14,96.7,,,3.0,,5.159
2018-01-28 02:00,12.62,28.61,99.7,,,3.0,,5.025
2018-01-28 01:00,12.62,26.16,96.7,,,3.0,,4.824
2018-01-28 00:00,12.63,26.03,97.1,,,3.0,,4.758
2018-01-27 23:00,12.64,26.16,97.1,,,3.0,,4.088
2018-01-27 22:00,12.64,25.91,96.6,,,3.0,,4.088
2018-01-27 21:00,12.65,25.54,97.1,,,3.0,,4.088
2018-01-27 20:00,12.65,25.54,97.0,,,3.0,,4.49
2018-01-27 19:00,12.66,26.03,97.4,,,3.0,,4.356
2018-01-27 18:00,12.66,26.28,97.5,,,3.0,,4.49
2018-01-27 17:00,12.67,26.15,97.7,,,3.0,,4.227
2018-01-27 16:00,12.67,26.27,97.7,,,3.0,,4.094
2018-01-27 15:00,12.67,26.27,97.7,,,3.0,,4.093
2018-01-27 14:00,12.68,26.76,98.1,,,3.0,,3.959
2018-01-27 13:00,12.68,27.5,98.5,,,3.0,,3.691
2018-01-27 12:00,12.68,27.75,98.5,,,3.0,,2.949
2018-01-27 11:00,12.69,27.38,98.1,,,3.0,,2.614
2018-01-27 10:00,12.7,26.28,96.9,,,3.0,,1.811
2018-01-27 09:00,12.71,25.31,96.6,,,3.0,,1.134
2018-01-27 08:00,12.72,22.61,96.0,,,6.442,,0.062
2018-01-27 07:00,12.73,22.26,94.4,,31.58,177.8,71.78,18.61
2018-01-27 06:00,12.75,22.38,94.3,,22.57,128.6,58.82,18.61
2018-01-27 05:00,12.76,22.62,94.6,,32.5,180.7,52.9,18.15
2018-01-27 04:00,12.77,22.61,94.7,,46.43,171.1,84.5,17.08
2018-01-27 03:00,12.79,22.49,94.6,,23.2,151.7,85.8,16.27
2018-01-27 02:00,12.8,22.37,94.6,,26.82,72.99,74.33,42.87
2018-01-27 01:00,12.81,22.12,94.5,,36.31,158.2,81.7,12.39
2018-01-27 00:00,12.82,22.6,94.3,,33.7,132.2,99.8,11.99
2018-01-26 23:00,12.84,22.6,94.3,,16.2,170.0,61.98,11.99
2018-01-26 22:00,12.85,23.22,94.7,,9.12,169.3,13.21,11.72
2018-01-26 21:00,12.87,23.58,94.1,,6.196,177.2,12.74,11.32
2018-01-26 20:00,12.88,24.44,95.2,,4.16,182.8,13.77,11.32
2018-01-26 19:00,12.89,23.7,94.7,,3.76,205.1,16.89,11.19
2018-01-26 18:00,12.91,23.57,94.9,,3.516,231.4,15.22,10.25
2018-01-26 17:00,12.95,23.57,95.0,,3.794,20.47,12.34,9.99
2018-01-26 16:00,13.62,23.33,93.2,,2.825,53.87,8.1,9.32
2018-01-26 15:00,13.79,23.7,92.3,,2.326,36.0,5.7,8.45
2018-01-26 14:00,13.81,22.96,94.0,,4.196,29.98,20.54,6.907
2018-01-26 13:00,13.81,22.84,94.5,,3.615,29.12,17.03,6.237
2018-01-26 12:00,14.08,22.59,93.4,,2.805,66.18,12.04,4.362
2018-01-26 11:00,13.89,22.23,93.0,,4.807,186.2,27.81,4.227
2018-01-26 10:00,13.95,21.86,93.8,,5.924,197.4,20.21,3.157
2018-01-26 09:00,14.16,21.0,93.2,,5.524,212.2,22.69,1.416
2018-01-26 08:00,13.34,20.88,93.4,,7.818,206.5,35.55,0.21
2018-01-26 07:00,12.69,20.14,93.4,,6.481,355.2,25.61,10.59
2018-01-26 06:00,12.7,20.14,93.4,,6.274,48.79,16.42,9.99
2018-01-26 05:00,12.71,19.78,93.2,,6.889,301.5,31.78,42.87
2018-01-26 04:00,12.72,19.53,93.3,,6.677,92.9,21.16,8.25
2018-01-26 03:00,12.73,20.14,93.2,,7.557,180.4,26.97,8.38
2018-01-26 02:00,12.74,20.88,93.4,,5.436,314.8,29.72,8.25
2018-01-26 01:00,12.75,21.12,94.4,,5.585,207.4,26.44,8.11
2018-01-26 00:00,12.76,22.1,94.3,,5.226,39.51,16.28,7.71
2018-01-25 23:00,12.77,22.47,93.9,,3.529,121.5,11.16,6.974
2018-01-25 22:00,12.78,22.72,94.0,,5.807,172.1,15.76,6.371
2018-01-25 21:00,12.79,22.47,94.5,,7.311,174.7,20.58,5.902
2018-01-25 20:00,12.8,22.23,94.5,,7.545,172.4,20.86,5.166
2018-01-25 19:00,12.81,21.74,94.7,,4.264,84.9,14.55,4.362
2018-01-25 18:00,12.83,21.25,94.1,,4.295,275.1,17.51,3.693
2018-01-25 17:00,12.84,21.37,93.6,,5.41,98.1,16.51,3.557
2018-01-25 16:00,12.87,20.76,93.9,,6.855,51.67,19.7,3.285
2018-01-25 15:00,13.06,21.62,93.9,,7.473,186.9,30.21,3.016
2018-01-25 14:00,13.91,20.77,93.7,,12.11,161.3,18.62,2.346
2018-01-25 13:00,13.88,20.77,92.9,,11.29,177.5,16.51,1.141
2018-01-25 12:00,13.92,20.16,92.8,,11.43,159.7,17.26,0.598
2018-01-25 11:00,13.9,19.43,92.7,,11.57,140.7,20.68,0.196
2018-01-25 10:00,14.19,18.57,92.7,,12.63,141.9,23.49,-0.072
2018-01-25 09:00,14.05,18.2,92.2,,11.95,149.7,20.4,-0.072
2018-01-25 08:00,13.81,18.08,92.0,,12.39,130.1,56.78,7.097
2018-01-25 07:00,12.62,17.7,91.8,,12.98,171.5,33.92,7.168
2018-01-25 06:00,12.63,18.93,92.5,,5.726,215.0,15.33,7.169
2018-01-25 05:00,12.64,17.83,91.7,,5.573,43.45,32.21,7.169
2018-01-25 04:00,12.65,18.68,92.2,,6.586,353.7,23.81,7.035
2018-01-25 03:00,12.66,19.66,93.7,,7.976,197.0,34.5,6.7
2018-01-25 02:00,12.67,20.15,93.7,,5.912,52.35,22.61,6.901
2018-01-25 01:00,12.68,21.38,94.4,,6.973,31.32,29.51,6.365
2018-01-25 00:00,12.69,22.48,94.9,,7.86,260.6,32.59,42.87
2018-01-24 23:00,12.7,22.97,95.4,,7.522,301.1,35.49,5.293
2018-01-24 22:00,12.71,23.71,95.9,,7.142,17.99,31.02,4.891
2018-01-24 21:00,12.72,24.44,95.9,,7.502,13.72,40.11,4.624
2018-01-24 20:00,12.72,26.03,97.5,,13.94,171.0,13.94,4.49
2018-01-24 19:00,12.73,27.87,99.1,,13.94,171.0,13.94,2.949
2018-01-24 18:00,12.75,28.36,99.4,,13.94,171.0,13.94,2.614
2018-01-24 17:00,12.76,27.63,99.4,,13.94,171.0,13.94,2.346
2018-01-24 16:00,12.78,28.12,99.3,,13.94,171.0,13.94,1.945
2018-01-24 15:00,12.79,28.36,99.3,,13.94,171.0,13.94,1.945
2018-01-24 14:00,12.82,28.36,99.3,,13.94,171.0,13.94,1.007
2018-01-24 13:00,12.89,27.75,98.8,,7.022,157.2,18.98,0.605
2018-01-24 12:00,13.91,28.12,99.0,,-7999.0,0.0,-7999.0,0.337
2018-01-24 11:00,13.98,27.5,98.4,,-7999.0,0.0,-7999.0,0.203
2018-01-24 10:00,14.69,28.12,99.2,,-7999.0,0.0,-7999.0,0.337
2018-01-24 09:00,14.69,27.99,99.2,,-7999.0,0.0,-7999.0,0.069
2018-01-24 08:00,14.01,27.5,99.0,,-7999.0,0.0,-7999.0,0.069
2018-01-24 07:00,12.56,27.38,98.9,,-7999.0,0.0,-7999.0,20.56
2018-01-24 06:00,12.57,26.65,98.0,,-7999.0,0.0,-7999.0,20.96
2018-01-24 05:00,12.58,27.02,98.3,,-7999.0,0.0,-7999.0,20.96
2018-01-24 04:00,12.59,28.73,99.5,,-7999.0,0.0,-7999.0,20.03
2018-01-24 03:00,12.6,27.02,98.2,,-7999.0,0.0,-7999.0,19.62
2018-01-24 02:00,12.61,28.13,99.3,,-7999.0,0.0,-7999.0,18.21
2018-01-24 01:00,12.62,26.04,98.2,,-7999.0,0.0,-7999.0,17.48
2018-01-24 00:00,12.63,26.17,97.9,,-7999.0,0.0,-7999.0,16.14
2018-01-23 23:00,12.64,25.06,98.0,,-7999.0,0.0,-7999.0,14.53
2018-01-23 22:00,12.65,25.67,97.7,,-7999.0,0.0,-7999.0,11.32
2018-01-23 21:00,12.67,22.97,95.3,,-7999.0,0.0,-7999.0,9.51
2018-01-23 20:00,12.68,22.97,95.2,,-7999.0,0.0,-7999.0,8.37
2018-01-23 19:00,12.7,22.85,95.4,,-7999.0,0.0,-7999.0,7.704
2018-01-23 18:00,12.72,23.71,95.6,,-7999.0,0.0,-7999.0,6.097
2018-01-23 17:00,12.75,24.07,95.4,,-7999.0,0.0,-7999.0,5.829
2018-01-23 16:00,13.4,23.09,95.8,,-7999.0,0.0,-7999.0,5.025
2018-01-23 15:00,13.98,23.22,95.8,,-7999.0,0.0,-7999.0,4.49
2018-01-23 14:00,14.01,22.97,95.2,,-7999.0,0.0,-7999.0,2.614
2018-01-23 13:00,14.03,22.73,95.2,,-7999.0,0.0,-7999.0,2.882
2018-01-23 12:00,14.0,22.74,95.2,,-7999.0,0.0,-7999.0,1.938
2018-01-23 11:00,13.95,22.75,95.3,,-7999.0,0.0,-7999.0,1.663
2018-01-23 10:00,14.07,22.38,95.2,,-7999.0,0.0,-7999.0,0.992
2018-01-23 09:00,13.98,21.91,94.8,,-7999.0,0.0,-7999.0,0.442
2018-01-23 08:00,13.9,21.56,94.6,,-7999.0,0.0,-7999.0,0.028
2018-01-23 07:00,12.29,22.05,94.7,,-7999.0,0.0,-7999.0,13.7
2018-01-23 06:00,12.3,22.3,94.8,,-7999.0,0.0,-7999.0,13.84
2018-01-23 05:00,12.3,21.81,94.7,,-7999.0,0.0,-7999.0,13.84
2018-01-23 04:00,12.31,21.93,94.8,,-7999.0,0.0,-7999.0,13.97
2018-01-23 03:00,12.32,21.69,94.8,,-7999.0,0.0,-7999.0,13.97
2018-01-23 02:00,12.32,21.93,94.8,,-7999.0,0.0,-7999.0,13.97
2018-01-23 01:00,12.33,21.93,94.8,,-7999.0,0.0,-7999.0,13.97
2018-01-23 00:00,12.34,22.05,94.9,,-7999.0,0.0,-7999.0,14.1
2018-01-22 23:00,12.34,22.05,94.9,,-7999.0,0.0,-7999.0,14.1
2018-01-22 22:00,12.35,22.05,94.8,,-7999.0,0.0,-7999.0,14.24
2018-01-22 21:00,12.36,21.81,94.8,,-7999.0,0.0,-7999.0,14.31
2018-01-22 20:00,12.36,22.91,95.3,,-7999.0,0.0,-7999.0,14.31
2018-01-22 19:00,12.37,22.67,95.4,,-7999.0,0.0,-7999.0,14.31
2018-01-22 18:00,12.38,23.28,95.4,,-7999.0,0.0,-7999.0,14.31
2018-01-22 17:00,12.38,22.91,95.7,,-7999.0,0.0,-7999.0,14.51
2018-01-22 16:00,12.39,22.91,95.5,,-7999.0,0.0,-7999.0,14.31
2018-01-22 15:00,12.4,23.28,95.7,,-7999.0,0.0,-7999.0,14.31
2018-01-22 14:00,12.41,22.91,95.5,,-7999.0,0.0,-7999.0,13.57
2018-01-22 13:00,12.41,23.16,95.5,,-7999.0,0.0,-7999.0,13.23
2018-01-22 12:00,12.42,23.53,95.5,,-7999.0,0.0,-7999.0,12.76
2018-01-22 11:00,12.43,22.91,95.6,,-7999.0,0.0,-7999.0,12.23
2018-01-22 10:00,12.44,22.54,95.4,,-7999.0,0.0,-7999.0,12.09
2018-01-22 09:00,12.45,23.4,95.8,,-7999.0,0.0,-7999.0,11.69
